system_id,m_epoch,r_acc_x,r_acc_y,r_acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z,q_w,q_i,q_j,q_k,roll,pitch,yaw
1,1626619746859,2.27594,-0.0456304,9.54993,-0.0126019,0.00585765,-0.00310987,-0.987221,0.184623,0.0603717,0.715627,-0.084267,-0.0818295,-0.688536,-0.466792,-13.4832,-87.7342
1,1626619747060,2.32354,-0.0772095,9.5423,0.0081867,-0.0192776,-0.00782162,-0.984978,0.177057,0.0580929,0.715409,-0.0841845,-0.0818813,-0.688765,-0.451251,-13.4811,-87.7726
1,1626619747260,2.30702,-0.0778749,9.55097,0.00393242,0.0221938,-0.0134408,-0.982294,0.184543,0.0608345,0.715094,-0.0844887,-0.0816264,-0.689086,-0.491371,-13.4844,-87.8197
1,1626619747461,2.3009,-0.0783626,9.54562,0.00618696,-0.0172257,-0.00224262,-0.994643,0.184571,0.0547784,0.714724,-0.0845197,-0.081623,-0.689466,-0.486916,-13.4869,-87.8815
1,1626619747661,2.28237,-0.059269,9.54627,0.0111356,-0.0129312,-0.00492781,-0.984683,0.189473,0.0581921,0.714371,-0.0844595,-0.0816186,-0.68984,-0.475092,-13.4819,-87.9421
1,1626619747861,2.32616,-0.069058,9.53717,0.0024274,0.00423342,-0.00950843,-0.977395,0.184291,0.0563986,0.714113,-0.0845757,-0.0817135,-0.690082,-0.472281,-13.4993,-87.9832
1,1626619748062,2.31807,-0.0932034,9.56282,0.00296533,0.00270456,0.000856817,-0.989755,0.19228,0.0626361,0.713675,-0.0845694,-0.0816579,-0.690541,-0.467489,-13.4945,-88.057
1,1626619748262,2.30976,-0.0838701,9.55738,0.0015527,0.00147969,0.013712,-0.989715,0.184491,0.0552413,0.713424,-0.0846399,-0.0816033,-0.690799,-0.472879,-13.4958,-88.0979
1,1626619748463,2.33051,-0.0699987,9.53513,0.00293702,0.00256598,-0.00452399,-0.98228,0.181947,0.0583701,0.713102,-0.0846384,-0.0818016,-0.691107,-0.450456,-13.5123,-88.1519
1,1626619748663,2.33034,-0.0759311,9.5781,-0.00173599,-0.00430048,-0.0223532,-0.989801,0.182198,0.0601174,0.712848,-0.0845482,-0.0817761,-0.691383,-0.439742,-13.5031,-88.1965
1,1626619748864,2.30816,-0.0711832,9.54268,0.0025332,0.00163168,-0.00135154,-0.992031,0.187168,0.0599318,0.712513,-0.0845183,-0.0817656,-0.691734,-0.431357,-13.5001,-88.2535
1,1626619749064,2.30588,-0.0730793,9.54169,0.00579804,-0.00340939,-0.0114992,-0.98932,0.189462,0.0577445,0.712218,-0.0845658,-0.0816,-0.692052,-0.442841,-13.4904,-88.3022
1,1626619749265,2.32905,-0.0975834,9.57921,-0.00279099,0.0012815,-0.00864267,-0.985239,0.177319,0.062976,0.711781,-0.0846368,-0.0817047,-0.69248,-0.431798,-13.505,-88.374
1,1626619749465,2.30999,-0.073925,9.55672,0.00925511,0.0148714,-0.000351667,-0.99181,0.194693,0.062442,0.71147,-0.0845505,-0.081687,-0.692812,-0.4197,-13.4968,-88.4279
1,1626619749665,2.32373,-0.0587462,9.54412,-0.00905991,-0.00666231,-0.00952482,-0.984757,0.184583,0.0606031,0.711197,-0.084585,-0.0817621,-0.69308,-0.411177,-13.5059,-88.473
1,1626619749866,2.30098,-0.0661995,9.56229,-0.00853986,-0.0092566,-0.0112027,-0.990193,0.18259,0.0674421,0.710882,-0.0848328,-0.0816557,-0.693385,-0.434584,-13.5173,-88.5207
1,1626619750066,2.30818,-0.0626727,9.545,-0.00403076,-0.00157952,0.00165105,-0.981956,0.194533,0.0633676,0.710522,-0.085102,-0.0816587,-0.693721,-0.450081,-13.5394,-88.5756
1,1626619750267,2.31361,-0.0879445,9.55587,0.00400096,0.00217855,0.00584871,-0.980078,0.182169,0.0634846,0.710392,-0.0851038,-0.081599,-0.69386,-0.452453,-13.5347,-88.5973
1,1626619750467,2.29914,-0.0716011,9.53406,0.0161588,0.0042215,-0.00696182,-0.990705,0.175153,0.064918,0.709923,-0.0851297,-0.0815189,-0.694346,-0.451798,-13.5305,-88.6753
1,1626619750668,2.2901,-0.0888467,9.53026,0.0113457,0.0021264,0.000365079,-0.990458,0.177487,0.0624988,0.709571,-0.0853056,-0.0813558,-0.694703,-0.472909,-13.5315,-88.7307
1,1626619750868,2.31302,-0.0575955,9.55863,-0.00988841,0.00171512,0.00646561,-0.985179,0.184804,0.0630304,0.709291,-0.0855261,-0.0813987,-0.694958,-0.482603,-13.553,-88.7731
1,1626619751068,2.29579,-0.0540322,9.54733,-0.00114143,-0.00656843,-0.0191882,-1.00024,0.187902,0.0689907,0.708979,-0.0854374,-0.0813088,-0.695297,-0.476141,-13.5387,-88.827
1,1626619751269,2.30017,-0.0682389,9.53979,0.00152588,0.00297129,-0.0117242,-0.985413,0.179873,0.0629846,0.708698,-0.0856235,-0.0812656,-0.695566,-0.489839,-13.5503,-88.8703
1,1626619751469,2.31161,-0.0679617,9.53207,0.0191793,0.00316501,-0.00849515,-0.994859,0.182409,0.0620961,0.708486,-0.0859023,-0.0811842,-0.695757,-0.515871,-13.5663,-88.8999
1,1626619751670,2.27959,-0.0633172,9.55007,0.00208318,0.00236928,0.00335574,-0.980078,0.182169,0.0634846,0.708186,-0.0858845,-0.0812262,-0.69606,-0.504996,-13.5685,-88.9505
1,1626619751870,2.29042,-0.0567708,9.55439,0.00414252,-0.0144839,-0.0175253,-0.984784,0.189774,0.065532,0.707867,-0.0857361,-0.0811054,-0.696416,-0.49584,-13.5468,-89.0068
1,1626619752071,2.28553,-0.0492989,9.56392,0.00012666,-0.0237048,-0.00574738,-0.985046,0.190036,0.0704151,0.707461,-0.0858285,-0.0810065,-0.696829,-0.503623,-13.5464,-89.0727
1,1626619752271,2.29852,-0.0866531,9.54805,0.00135601,0.0111923,-0.0213563,-0.987613,0.185015,0.0676964,0.707065,-0.0857341,-0.0809918,-0.697244,-0.488983,-13.5379,-89.1405
1,1626619752471,2.32559,-0.069191,9.54281,-0.000531972,0.00472367,-0.0151709,-0.984978,0.177057,0.0580929,0.706772,-0.0857267,-0.0810469,-0.697535,-0.478102,-13.542,-89.1895
1,1626619752672,2.29943,-0.0730538,9.53878,0.00309646,0.00526905,-0.0126645,-0.987234,0.187218,0.0628361,0.706417,-0.0856638,-0.0811888,-0.697886,-0.454262,-13.5488,-89.2499
1,1626619752872,2.28501,-0.0602236,9.55681,0.00967383,-0.00952482,0.00690073,-0.989828,0.187389,0.0650463,0.706171,-0.0856996,-0.0811761,-0.698132,-0.453453,-13.5508,-89.2901
1,1626619753073,2.3034,-0.0735439,9.52965,0.00483543,0.00547916,-0.0145435,-0.98773,0.18255,0.0676735,0.70595,-0.0855774,-0.0810652,-0.698383,-0.447748,-13.532,-89.3294
1,1626619753273,2.29632,-0.0742148,9.52762,-0.0061661,-0.00849962,-0.01086,-0.987468,0.182289,0.0627904,0.705572,-0.0856409,-0.0812591,-0.698735,-0.429923,-13.5532,-89.391
1,1626619753473,2.31373,-0.0815834,9.54918,0.0105739,0.00306666,-0.00436157,-0.985426,0.182469,0.0654496,0.705375,-0.0858002,-0.0813062,-0.698909,-0.435662,-13.5701,-89.4205
1,1626619753674,2.30387,-0.0773907,9.57414,0.0177145,0.00334829,0.00118613,-0.999494,0.194905,0.0617332,0.705062,-0.0857528,-0.081365,-0.699224,-0.420696,-13.5713,-89.4736
1,1626619753874,2.29083,-0.0675231,9.53638,-0.00393391,0.00608116,0.00183731,-0.985674,0.180135,0.0678687,0.704593,-0.0856129,-0.0811182,-0.699742,-0.419657,-13.54,-89.5544
1,1626619754075,2.307,-0.0892345,9.54823,0.0128239,-0.000531972,0.00353009,-0.995282,0.182629,0.0645237,0.7043,-0.0856279,-0.0811494,-0.700031,-0.41263,-13.544,-89.6026
1,1626619754275,2.3254,-0.0868851,9.54305,-0.000958145,-0.00343472,-0.0224873,-0.992611,0.192713,0.0697309,0.704034,-0.0854517,-0.0813237,-0.7003,-0.378356,-13.5441,-89.6504
1,1626619754475,2.3209,-0.0658218,9.55437,0.00792742,0.019525,-0.000163913,-0.992058,0.192359,0.0648607,0.70367,-0.0856417,-0.0813162,-0.700643,-0.387807,-13.5591,-89.7069
1,1626619754676,2.29208,-0.0434438,9.54085,0.00784844,0.00900775,-0.00720918,-0.985645,0.180307,0.0727652,0.703246,-0.085689,-0.0812855,-0.701067,-0.385924,-13.5607,-89.7763
1,1626619754876,2.29257,-0.0726361,9.57823,0.0213489,-0.00122488,-0.00510663,-0.980222,0.184895,0.0683906,0.702962,-0.0857197,-0.0813796,-0.701337,-0.375235,-13.571,-89.8228
1,1626619755077,2.32685,-0.0516784,9.53933,0.0101626,0.0170037,-0.0103861,-0.992202,0.195086,0.0697667,0.702487,-0.0858695,-0.0813541,-0.701798,-0.380542,-13.5814,-89.8985
1,1626619755277,2.30805,-0.049103,9.55405,-0.00129342,-0.00196546,-0.0155613,-0.980209,0.1823,0.0659262,0.702129,-0.0858537,-0.0812122,-0.702174,-0.383734,-13.5687,-89.9581
1,1626619755478,2.31792,-0.0851061,9.56021,0.000333786,0.0011757,-0.0177145,-0.997921,0.17272,0.0642148,0.701816,-0.0859845,-0.0813533,-0.702454,-0.377075,-13.5911,-90.0071
1,1626619755678,2.35237,-0.0923497,9.52108,0.00591129,0.00365526,-0.0128552,-0.987626,0.187611,0.0701608,0.701532,-0.0861069,-0.0813982,-0.702718,-0.378073,-13.6049,-90.0517
1,1626619755879,2.31658,-0.0936858,9.54389,0.00404567,0.00490248,0.0031516,-0.99254,0.185095,0.0672336,0.701109,-0.086066,-0.0812926,-0.703157,-0.374923,-13.5931,-90.1225
1,1626619756079,2.30528,-0.0939701,9.56455,-0.0102893,0.00579506,-0.000743568,-0.989842,0.189985,0.0675108,0.700707,-0.0861891,-0.081466,-0.703523,-0.363165,-13.6175,-90.1865
1,1626619756279,2.29269,-0.0838279,9.54027,-0.0069201,0.0108123,0.00134856,-0.987757,0.187742,0.0726024,0.700462,-0.0860701,-0.0814378,-0.703785,-0.350652,-13.6056,-90.2294
1,1626619756480,2.29539,-0.0622113,9.54691,-0.000558794,-0.0124335,0.00216216,-0.990224,0.182418,0.0625446,0.700026,-0.0863624,-0.0815436,-0.70417,-0.357925,-13.6384,-90.2954
1,1626619756680,2.31067,-0.0776577,9.5636,-0.0052914,-0.00282526,-0.0128195,-0.985179,0.184804,0.0630304,0.699825,-0.0865172,-0.081356,-0.704373,-0.382272,-13.6359,-90.3255
1,1626619756881,2.32058,-0.0797004,9.56846,0.0107795,-0.0128493,-0.0105187,-0.992715,0.187651,0.067243,0.699559,-0.0864173,-0.0815641,-0.704626,-0.351613,-13.6448,-90.3714
1,1626619757081,2.31269,-0.070718,9.55632,0.00195652,-0.00215769,0.0116989,-0.990003,0.189945,0.0650553,0.699155,-0.0864188,-0.0813393,-0.705051,-0.362202,-13.6268,-90.4379
1,1626619757282,2.33662,-0.0863489,9.54553,0.00265688,-0.00655055,-0.00350028,-0.989949,0.17956,0.0551955,0.698777,-0.0864706,-0.0814617,-0.705406,-0.349049,-13.6412,-90.4992
1,1626619757482,2.3041,-0.0530954,9.55263,0.00190288,0.00725389,-0.00770092,-0.987,0.192148,0.0628819,0.698493,-0.0864767,-0.0814387,-0.705689,-0.345845,-13.64,-90.5459
1,1626619757682,2.3322,-0.0910303,9.54445,0.0147611,-0.00725836,0.0055626,-0.997309,0.179853,0.0594003,0.698175,-0.0863476,-0.0812073,-0.706046,-0.347765,-13.6108,-90.6008
1,1626619757883,2.31304,-0.0701898,9.54559,0.00918359,-0.000272691,0.000686944,-0.982163,0.184412,0.058393,0.697928,-0.0864571,-0.0812514,-0.706272,-0.348456,-13.6234,-90.6392
1,1626619758083,2.32819,-0.0777352,9.54914,0.0106603,-0.010331,-0.00871122,-0.988838,0.196725,0.0553716,0.697446,-0.0864627,-0.0812062,-0.706752,-0.343167,-13.6205,-90.7185
1,1626619758284,2.31947,-0.0749837,9.53266,-0.0020504,-0.00137836,0.00306815,-0.994728,0.182278,0.0596546,0.69712,-0.0865287,-0.0810984,-0.707078,-0.351123,-13.6173,-90.7707
1,1626619758484,2.30065,-0.0651759,9.572,-0.00110865,0.0107855,-0.0111446,-0.989423,0.184401,0.0552572,0.696784,-0.086479,-0.0811088,-0.707415,-0.339523,-13.6142,-90.827
1,1626619758685,2.31319,-0.0607845,9.57833,0.000722706,0.00931323,-0.00427216,-0.984118,0.186524,0.0508597,0.696412,-0.0862728,-0.08109,-0.707808,-0.316577,-13.5959,-90.8922
1,1626619758885,2.3214,-0.0945195,9.55309,0.013946,0.00734776,-0.00038743,-0.986829,0.18423,0.053047,0.696061,-0.086217,-0.080999,-0.70817,-0.312567,-13.5841,-90.9508
1,1626619759085,2.29041,-0.0484694,9.52349,0.0154436,-0.0109181,0.00988692,-0.994453,0.17942,0.052307,0.695833,-0.0863086,-0.0808488,-0.7084,-0.328089,-13.5796,-90.9864
1,1626619759286,2.29089,-0.0812295,9.53056,-0.000110269,-0.000947714,-0.0160277,-0.984496,0.184321,0.05572,0.69566,-0.0861184,-0.0807686,-0.708602,-0.315476,-13.5576,-91.0186
1,1626619759486,2.29347,-0.085123,9.57536,0.0160903,-0.0233308,0.00924766,-0.989017,0.181412,0.045468,0.695339,-0.0861339,-0.080902,-0.7089,-0.299523,-13.5698,-91.0709
1,1626619759687,2.30709,-0.0808945,9.55532,-0.00602752,0.0153482,-0.00135303,-0.991625,0.184179,0.0501426,0.694968,-0.0859082,-0.0808667,-0.709296,-0.276415,-13.5485,-91.1363
1,1626619759887,2.30186,-0.0853147,9.56637,-0.00089854,0.0113681,-0.00535846,-0.988941,0.191665,0.0528843,0.694639,-0.0857676,-0.0809541,-0.709624,-0.251129,-13.5441,-91.1929
1,1626619760088,2.33884,-0.0776388,9.55017,0.0171751,-0.0102445,-0.00874847,-0.989265,0.179078,0.0478867,0.694222,-0.0857839,-0.0808447,-0.710042,-0.253407,-13.5367,-91.2608
1,1626619760288,2.28631,-0.0467839,9.5365,0.0104785,0.00601262,-0.00631362,-0.989657,0.179471,0.0552114,0.693903,-0.0858194,-0.0809155,-0.710342,-0.244305,-13.5455,-91.3124
1,1626619760488,2.31097,-0.0626984,9.54843,-0.0115439,0.00426173,-0.00741035,-0.984248,0.186655,0.0533013,0.693588,-0.08587,-0.0808198,-0.710655,-0.250289,-13.5421,-91.3629
1,1626619760689,2.3042,-0.0704149,9.55471,-0.00541359,0.00662506,-0.0145152,-0.999105,0.176643,0.0444966,0.693264,-0.0862314,-0.0806621,-0.710945,-0.287012,-13.5593,-91.4087
1,1626619760889,2.29989,-0.0470934,9.57176,-0.00848919,-0.0128791,0.00609756,-0.988563,0.193868,0.048024,0.693004,-0.0863171,-0.0806062,-0.711194,-0.293689,-13.562,-91.4494
1,1626619761090,2.3156,-0.0646678,9.5643,-0.00893474,-0.017345,-0.00553727,-0.98387,0.188858,0.0484411,0.692597,-0.0865989,-0.0804992,-0.711568,-0.317999,-13.5768,-91.5102
1,1626619761290,2.31453,-0.0914286,9.55688,0.000292063,0.00077188,-0.0109822,-0.986595,0.18916,0.0530928,0.69227,-0.0865596,-0.0803668,-0.711906,-0.319332,-13.5631,-91.5644
1,1626619761490,2.3205,-0.0911166,9.5296,0.00596344,0.0102475,0.0027433,-0.996625,0.191876,0.0521735,0.691871,-0.0864861,-0.0803297,-0.712307,-0.308572,-13.5542,-91.631
1,1626619761691,2.30158,-0.080846,9.5385,-0.00913292,0.0044167,-0.0195086,-0.986859,0.184058,0.0481465,0.691601,-0.0865418,-0.0803165,-0.712564,-0.309048,-13.5579,-91.6738
1,1626619761891,2.29459,-0.0753413,9.53459,-0.0171959,0.018321,-0.00684857,-0.996845,0.184349,0.0496628,0.691141,-0.0865879,-0.0802641,-0.713011,-0.308283,-13.5577,-91.748
1,1626619762092,2.32427,-0.0620465,9.52503,-0.00959188,0.00560731,-0.0139967,-0.994395,0.186905,0.0523592,0.690942,-0.0865166,-0.0803068,-0.713208,-0.294981,-13.5553,-91.7819
1,1626619762292,2.31805,-0.0661192,9.55052,0.0255615,-0.0104129,-0.0099197,-0.992021,0.179207,0.0476379,0.690643,-0.0865343,-0.0802972,-0.713496,-0.291462,-13.5561,-91.8302
1,1626619762493,2.32026,-0.0734144,9.54907,0.00658184,0.00712574,-0.0110433,-0.982397,0.179482,0.0583472,0.690266,-0.0865022,-0.0800714,-0.71389,-0.300254,-13.5355,-91.892
1,1626619762693,2.30272,-0.0748865,9.56003,0.0210434,0.00764728,-0.00801832,-0.984276,0.191846,0.0582302,0.689931,-0.0865701,-0.0800197,-0.714211,-0.303672,-13.5371,-91.9453
1,1626619762894,2.34149,-0.0601117,9.55202,-0.00571609,-0.0012815,0.021559,-0.987076,0.181896,0.0554657,0.689582,-0.0865284,-0.0799143,-0.714565,-0.302259,-13.5253,-92.0027
1,1626619763094,2.29832,-0.0761425,9.55713,0.000563264,0.0181809,-0.00845492,-0.984613,0.181856,0.0556971,0.689223,-0.0864231,-0.0798711,-0.714929,-0.290242,-13.5133,-92.0632
1,1626619763294,2.32203,-0.0870285,9.55936,-0.000724196,0.0136435,-0.0143081,-0.98709,0.184492,0.0579301,0.688915,-0.0866199,-0.0798395,-0.715206,-0.303153,-13.5272,-92.1094
1,1626619763495,2.2912,-0.0633202,9.53973,0.0231281,0.0105917,-0.0084281,-0.992206,0.189724,0.0599397,0.688528,-0.0866893,-0.0799049,-0.715563,-0.295972,-13.5384,-92.171
1,1626619763695,2.31257,-0.0747541,9.5583,-0.00923276,0.00747591,-0.0117138,-0.99467,0.189764,0.0597083,0.688224,-0.0866667,-0.079797,-0.715869,-0.297245,-13.528,-92.2206
1,1626619763896,2.2994,-0.0707487,9.56107,0.00454187,0.0145242,-0.00945479,-0.989715,0.184491,0.0552413,0.68797,-0.0865371,-0.0797342,-0.716136,-0.286899,-13.5123,-92.2644
1,1626619764096,2.30143,-0.0675286,9.56488,-0.00871867,0.00108629,-0.0244081,-0.999818,0.182316,0.0567346,0.687608,-0.0866027,-0.0795532,-0.716496,-0.30041,-13.5034,-92.3218
1,1626619764296,2.29617,-0.0701419,9.55426,0.00693053,0.007011,-0.0304922,-0.984593,0.197131,0.0631448,0.687215,-0.0867099,-0.0798512,-0.716827,-0.276856,-13.5363,-92.3835
1,1626619764497,2.28563,-0.0632249,9.53434,-0.00550896,0.000286102,0.000368059,-0.987278,0.189644,0.0604026,0.686953,-0.0867678,-0.0796463,-0.717094,-0.293648,-13.5249,-92.4248
1,1626619764697,2.33494,-0.087891,9.54897,-0.00402927,0.00429153,-0.00865757,-0.981971,0.191767,0.0560043,0.686739,-0.0868508,-0.0793703,-0.717319,-0.319383,-13.5099,-92.4576
1,1626619764898,2.31601,-0.0707492,9.56839,0.00727624,-0.00679642,-0.00623763,-0.992426,0.182196,0.057429,0.686316,-0.0868276,-0.0794481,-0.717718,-0.302866,-13.5143,-92.5266
1,1626619765098,2.30008,-0.0790065,9.57795,-0.00216812,-0.00508279,-0.0255167,-0.994539,0.189633,0.0572662,0.685932,-0.0868905,-0.0794072,-0.718082,-0.304078,-13.5165,-92.5875
1,1626619765298,2.2959,-0.0675135,9.58511,0.0127539,0.00209063,0.000163913,-0.980251,0.184724,0.0634933,0.685548,-0.0870638,-0.0793019,-0.718439,-0.319731,-13.5227,-92.6461
1,1626619765499,2.31827,-0.0835074,9.54242,0.0080809,0.0150785,-0.0128001,-0.992161,0.187298,0.0623733,0.685287,-0.0870389,-0.0792139,-0.718701,-0.320038,-13.5137,-92.6887
1,1626619765699,2.29595,-0.04581,9.5361,-0.0010699,0.00430644,-0.00481009,-0.983897,0.19405,0.05337,0.684968,-0.0870674,-0.0791148,-0.719012,-0.324558,-13.5084,-92.7396
1,1626619765900,2.3033,-0.0738435,9.5369,0.00894964,0.000418723,-0.0210389,-0.989801,0.182198,0.0601174,0.684709,-0.0871929,-0.0791481,-0.71924,-0.327089,-13.5216,-92.7791
1,1626619766100,2.31014,-0.0764052,9.53744,-1.49012e-06,0.00410676,-0.00447482,-0.990049,0.179864,0.0625361,0.684379,-0.0873362,-0.0791672,-0.719534,-0.330916,-13.5352,-92.8296
1,1626619766301,2.31465,-0.0677256,9.53833,0.00693053,-0.00412464,-0.0193655,-0.989437,0.186997,0.0577216,0.683981,-0.0876588,-0.0791723,-0.719874,-0.349271,-13.5628,-92.8876
1,1626619766501,2.29789,-0.065466,9.54642,-0.00246167,0.0104427,-0.0160679,-0.989877,0.171946,0.0527012,0.683652,-0.087705,-0.0791555,-0.720182,-0.34815,-13.5655,-92.9397
1,1626619766701,2.27936,-0.0833833,9.54924,-7.89762e-05,-0.000479817,-0.0124604,-0.999173,0.189621,0.0568189,0.683171,-0.0878464,-0.0789861,-0.72064,-0.364663,-13.5641,-93.0145
1,1626619766902,2.33594,-0.0915893,9.54643,0.00913143,-0.00139624,-0.00745654,-0.981668,0.18908,0.0535556,0.682942,-0.087866,-0.0789508,-0.720858,-0.364836,-13.5631,-93.051
1,1626619767102,2.30919,-0.05419,9.54251,0.0175834,-0.00856668,-0.0041768,-0.994467,0.182016,0.0547715,0.68264,-0.0879235,-0.0788583,-0.721147,-0.371506,-13.5607,-93.0985
1,1626619767303,2.30515,-0.0659181,9.55371,0.0031516,0.00399798,-0.0166997,-0.992499,0.177308,0.0598402,0.682351,-0.0880198,-0.0789097,-0.721403,-0.369536,-13.573,-93.1431
1,1626619767503,2.31385,-0.0795022,9.56547,-0.00636578,0.00854135,0.0110373,-0.986568,0.183968,0.0481639,0.682033,-0.0879267,-0.0788402,-0.721723,-0.361651,-13.5598,-93.1962
1,1626619767703,2.29641,-0.0562045,9.56028,0.0165373,-0.000293553,-0.0125989,-0.993841,0.186553,0.0474925,0.681586,-0.0878959,-0.0787189,-0.722162,-0.360783,-13.5479,-93.2685
1,1626619767904,2.32395,-0.0607886,9.55817,-0.0134036,0.0120521,0.00400394,-0.974512,0.18403,0.0542041,0.681338,-0.0879229,-0.0787882,-0.722385,-0.352431,-13.5557,-93.3079
1,1626619768104,2.32615,-0.0799102,9.55301,-0.0119627,-0.00400245,-0.00739694,-0.989382,0.176614,0.0478638,0.680975,-0.0878486,-0.0787357,-0.722742,-0.343843,-13.5455,-93.3677
1,1626619768305,2.28615,-0.0457446,9.53941,0.00552088,0.00859648,-0.00547171,-0.989409,0.181805,0.0527927,0.68082,-0.0880114,-0.078802,-0.722861,-0.348578,-13.5645,-93.3895
1,1626619768505,2.31733,-0.0870689,9.57952,0.00586808,-0.000755489,0.0188485,-0.991522,0.18924,0.05263,0.680358,-0.088021,-0.0787827,-0.723297,-0.342141,-13.564,-93.4637
1,1626619768705,2.32168,-0.0741835,9.56018,0.0222236,-0.00195503,-0.00611842,-0.991639,0.186775,0.0526071,0.680031,-0.0880805,-0.0788477,-0.72359,-0.33528,-13.5743,-93.5151
1,1626619768906,2.30356,-0.0933123,9.54426,-0.00174046,0.00103116,0.00232458,-0.989175,0.186735,0.0528385,0.679709,-0.0881198,-0.0788546,-0.723887,-0.331737,-13.5783,-93.566
1,1626619769106,2.29709,-0.0629401,9.56127,0.0169858,-0.00836253,-0.0137955,-0.984496,0.184321,0.05572,0.679448,-0.0880467,-0.0786893,-0.724159,-0.334713,-13.5592,-93.6093
1,1626619769307,2.28725,-0.0555285,9.55105,0.00484437,0.00312626,-0.00256598,-0.991639,0.186775,0.0526071,0.67911,-0.0880946,-0.0784725,-0.724494,-0.350446,-13.5463,-93.6622
1,1626619769507,2.30596,-0.0839491,9.53022,0.0140503,-0.00457317,-0.00984222,-0.989058,0.1892,0.0528614,0.678632,-0.0878383,-0.078418,-0.724979,-0.325111,-13.5206,-93.7439
1,1626619769707,2.32473,-0.103383,9.57104,-0.0111222,0.00293106,-0.00908375,-0.989671,0.182067,0.0576758,0.678234,-0.0877891,-0.078434,-0.725355,-0.312207,-13.5179,-93.8086
1,1626619769908,2.3173,-0.0792751,9.54864,-0.00770241,0.0106722,0.00752509,-0.991274,0.191574,0.0502113,0.677881,-0.0878816,-0.078515,-0.725665,-0.306166,-13.5323,-93.8635
1,1626619770108,2.26014,-0.0691196,9.60873,-0.0121653,-0.00893474,0.00244826,-0.994323,0.179289,0.0498655,0.67707,-0.0878434,-0.0781847,-0.726462,-0.315595,-13.5034,-93.9936
1,1626619770309,2.32094,-0.0737124,9.47921,-0.00203997,0.014171,-0.00948012,-0.981799,0.189211,0.0559972,0.676873,-0.0879786,-0.0782706,-0.72662,-0.31554,-13.5216,-94.0227
1,1626619770509,2.27532,-0.0559386,9.51398,0.00586957,0.0129253,0.00980347,-0.99476,0.182105,0.0547555,0.676591,-0.0879568,-0.0781455,-0.726898,-0.319033,-13.5101,-94.0679
1,1626619770709,2.27489,-0.060296,9.65809,0.00658482,-0.00177622,-0.0286534,-0.987237,0.181855,0.0530078,0.676492,-0.0876019,-0.078083,-0.727041,-0.293691,-13.4752,-94.0906
1,1626619770910,2.29623,-0.0723636,9.55426,-0.0121623,-0.00227243,-0.00221729,-0.986769,0.191716,0.0530993,0.676297,-0.0876392,-0.0778257,-0.727245,-0.314798,-13.4583,-94.1207
1,1626619771110,2.322,-0.0851552,9.54254,-0.00214577,-0.00617653,-0.00197142,-0.995386,0.177567,0.0620359,0.675791,-0.0878682,-0.0778401,-0.727686,-0.322573,-13.479,-94.197
1,1626619771311,2.30882,-0.0546248,9.52097,0.0111103,0.00180006,0.0143439,-0.997341,0.17968,0.0545011,0.675695,-0.0878216,-0.0777194,-0.727793,-0.327214,-13.4656,-94.2131
1,1626619771511,2.32161,-0.0550327,9.52677,0.0124082,0.0216305,-0.00869781,-0.994233,0.186946,0.0548172,0.675301,-0.0877465,-0.0775891,-0.728182,-0.324753,-13.4492,-94.2773
1,1626619771711,2.31777,-0.0860502,9.66583,0.00271499,0.00425577,-0.00223368,-0.992278,0.184834,0.0623504,0.674655,-0.0878163,-0.0774062,-0.728792,-0.333744,-13.441,-94.3787
1,1626619771912,2.33781,-0.0976135,9.53401,-0.0197276,0.0118524,-0.0123009,-0.994845,0.179813,0.0596317,0.674282,-0.0880642,-0.0774903,-0.729098,-0.339609,-13.4688,-94.4335
1,1626619772112,2.31491,-0.0520523,9.57879,0.0123531,0.0238463,-0.022088,-0.994859,0.182409,0.0620961,0.673794,-0.088124,-0.0772104,-0.729571,-0.359003,-13.4522,-94.5097
1,1626619772313,2.29548,-0.0524858,9.54771,0.00498593,0.005804,-0.00869483,-0.995237,0.180206,0.0669564,0.673396,-0.0880575,-0.0767975,-0.72999,-0.381237,-13.4144,-94.5738
1,1626619772513,2.32424,-0.0860063,9.55979,-0.00443309,-0.00503212,-0.00749975,-1.00499,0.185426,0.0685181,0.672945,-0.0878452,-0.0766071,-0.730452,-0.371894,-13.3818,-94.6493
